8,2,"[17, 14, 20]","[-17, -14, 10]",2
9,0,"[14, 10, 15]","[16, -10, -15]",2
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[7, 5, 7]","[-7, -5, 23]",0
0,0,"[10, 13, 12]","[20, -13, -12]",1
0,1,"[7, 7, 6]","[-7, 23, -6]",0
0,2,"[16, 17, 17]","[-16, -17, 13]",1
1,0,"[17, 14, 19]","[13, -14, -19]",2
1,1,"[4, 4, 5]","[-4, 26, -5]",2
1,2,"[18, 17, 19]","[-18, -17, 11]",2
2,0,"[19, 17, 19]","[11, -17, -19]",0
2,1,"[3, 3, 4]","[-3, 27, -4]",2
2,2,"[23, 21, 26]","[-23, -21, 4]",2
3,0,"[18, 12, 18]","[12, -12, -18]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[21, 20, 24]","[-21, -20, 6]",2
4,0,"[21, 17, 21]","[9, -17, -21]",0
4,1,"[10, 10, 6]","[-10, 20, -6]",0
4,2,"[15, 14, 14]","[-15, -14, 16]",0
5,0,"[25, 22, 25]","[5, -22, -25]",0
5,1,"[10, 10, 10]","[-10, 20, -10]",0
5,2,"[20, 20, 20]","[-20, -20, 10]",0
6,0,"[22, 21, 23]","[8, -21, -23]",2
6,1,"[6, 4, 5]","[-6, 26, -5]",0
6,2,"[12, 12, 13]","[-12, -12, 17]",2
7,0,"[9, 7, 10]","[21, -7, -10]",2
7,1,"[6, 6, 5]","[-6, 24, -5]",0
7,2,"[25, 19, 24]","[-25, -19, 6]",0
8,0,"[22, 21, 21]","[8, -21, -21]",0
8,1,"[5, 5, 5]","[-5, 25, -5]",0
8,2,"[17, 14, 20]","[-17, -14, 10]",2
9,0,"[14, 10, 14]","[16, -10, -14]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[7, 5, 7]","[-7, -5, 23]",0
0,0,"[10, 12, 12]","[20, -12, -12]",1
0,1,"[7, 7, 6]","[-7, 23, -6]",0
0,2,"[16, 17, 17]","[-16, -17, 13]",1
1,0,"[17, 14, 19]","[13, -14, -19]",2
1,1,"[4, 4, 5]","[-4, 26, -5]",2
1,2,"[18, 17, 19]","[-18, -17, 11]",2
2,0,"[18, 17, 19]","[12, -17, -19]",2
2,1,"[3, 3, 4]","[-3, 27, -4]",2
2,2,"[24, 21, 25]","[-24, -21, 5]",2
3,0,"[18, 12, 18]","[12, -12, -18]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[22, 20, 23]","[-22, -20, 7]",2
4,0,"[21, 17, 21]","[9, -17, -21]",0
4,1,"[10, 10, 6]","[-10, 20, -6]",0
4,2,"[15, 13, 14]","[-15, -13, 16]",0
5,0,"[25, 22, 25]","[5, -22, -25]",0
5,1,"[10, 9, 10]","[-10, 21, -10]",0
5,2,"[20, 20, 20]","[-20, -20, 10]",0
6,0,"[22, 21, 23]","[8, -21, -23]",2
6,1,"[6, 4, 5]","[-6, 26, -5]",0
6,2,"[12, 11, 13]","[-12, -11, 17]",2
7,0,"[9, 7, 10]","[21, -7, -10]",2
7,1,"[6, 5, 5]","[-6, 25, -5]",0
7,2,"[25, 18, 24]","[-25, -18, 6]",0
8,0,"[23, 20, 21]","[7, -20, -21]",0
8,1,"[5, 5, 5]","[-5, 25, -5]",0
8,2,"[16, 14, 20]","[-16, -14, 10]",2
9,0,"[14, 10, 14]","[16, -10, -14]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[6, 5, 7]","[-6, -5, 23]",2
0,0,"[10, 12, 12]","[20, -12, -12]",1
0,1,"[6, 7, 6]","[-6, 23, -6]",1
0,2,"[17, 17, 17]","[-17, -17, 13]",0
1,0,"[17, 14, 19]","[13, -14, -19]",2
1,1,"[4, 4, 5]","[-4, 26, -5]",2
1,2,"[18, 16, 19]","[-18, -16, 11]",2
2,0,"[17, 17, 19]","[13, -17, -19]",2
2,1,"[3, 3, 4]","[-3, 27, -4]",2
2,2,"[23, 20, 25]","[-23, -20, 5]",2
3,0,"[18, 12, 18]","[12, -12, -18]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[22, 20, 23]","[-22, -20, 7]",2
4,0,"[21, 17, 21]","[9, -17, -21]",0
4,1,"[5, 10, 6]","[-5, 20, -6]",1
4,2,"[15, 13, 13]","[-15, -13, 17]",0
5,0,"[25, 22, 24]","[5, -22, -24]",0
5,1,"[9, 9, 10]","[-9, 21, -10]",2
5,2,"[20, 21, 20]","[-20, -21, 10]",1
6,0,"[22, 21, 25]","[8, -21, -25]",2
6,1,"[5, 4, 5]","[-5, 26, -5]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[6, 5, 5]","[-6, 25, -5]",0
7,2,"[25, 18, 24]","[-25, -18, 6]",0
8,0,"[23, 20, 21]","[7, -20, -21]",0
8,1,"[5, 5, 5]","[-5, 25, -5]",0
8,2,"[15, 13, 20]","[-15, -13, 10]",2
9,0,"[14, 10, 14]","[16, -10, -14]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 12, 12]","[20, -12, -12]",1
0,1,"[6, 7, 6]","[-6, 23, -6]",1
0,2,"[17, 17, 17]","[-17, -17, 13]",0
1,0,"[17, 14, 19]","[13, -14, -19]",2
1,1,"[4, 4, 5]","[-4, 26, -5]",2
1,2,"[18, 16, 19]","[-18, -16, 11]",2
2,0,"[17, 17, 19]","[13, -17, -19]",2
2,1,"[3, 3, 4]","[-3, 27, -4]",2
2,2,"[23, 20, 25]","[-23, -20, 5]",2
3,0,"[18, 12, 17]","[12, -12, -17]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[22, 20, 23]","[-22, -20, 7]",2
4,0,"[21, 17, 21]","[9, -17, -21]",0
4,1,"[11, 10, 6]","[-11, 20, -6]",0
4,2,"[15, 13, 13]","[-15, -13, 17]",0
5,0,"[25, 20, 24]","[5, -20, -24]",0
5,1,"[9, 9, 10]","[-9, 21, -10]",2
5,2,"[20, 21, 20]","[-20, -21, 10]",1
6,0,"[22, 21, 25]","[8, -21, -25]",2
6,1,"[5, 4, 5]","[-5, 26, -5]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[6, 5, 5]","[-6, 25, -5]",0
7,2,"[25, 17, 23]","[-25, -17, 7]",0
8,0,"[22, 20, 21]","[8, -20, -21]",0
8,1,"[5, 5, 5]","[-5, 25, -5]",0
8,2,"[15, 13, 20]","[-15, -13, 10]",2
9,0,"[14, 9, 13]","[16, -9, -13]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 12, 12]","[20, -12, -12]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[16, 17, 17]","[-16, -17, 13]",1
1,0,"[17, 14, 18]","[13, -14, -18]",2
1,1,"[4, 4, 5]","[-4, 26, -5]",2
1,2,"[18, 14, 19]","[-18, -14, 11]",2
2,0,"[17, 17, 19]","[13, -17, -19]",2
2,1,"[3, 3, 4]","[-3, 27, -4]",2
2,2,"[23, 20, 26]","[-23, -20, 4]",2
3,0,"[18, 12, 17]","[12, -12, -17]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[21, 20, 23]","[-21, -20, 7]",2
4,0,"[21, 17, 21]","[9, -17, -21]",0
4,1,"[10, 10, 6]","[-10, 20, -6]",0
4,2,"[15, 13, 13]","[-15, -13, 17]",0
5,0,"[25, 20, 23]","[5, -20, -23]",0
5,1,"[9, 6, 10]","[-9, 24, -10]",2
5,2,"[20, 21, 20]","[-20, -21, 10]",1
6,0,"[22, 21, 24]","[8, -21, -24]",2
6,1,"[4, 4, 5]","[-4, 26, -5]",2
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[6, 5, 5]","[-6, 25, -5]",0
7,2,"[25, 17, 22]","[-25, -17, 8]",0
8,0,"[22, 20, 21]","[8, -20, -21]",0
8,1,"[5, 4, 5]","[-5, 26, -5]",0
8,2,"[15, 13, 20]","[-15, -13, 10]",2
9,0,"[14, 10, 13]","[16, -10, -13]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 12, 12]","[20, -12, -12]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[16, 17, 17]","[-16, -17, 13]",1
1,0,"[17, 14, 18]","[13, -14, -18]",2
1,1,"[4, 4, 5]","[-4, 26, -5]",2
1,2,"[18, 14, 19]","[-18, -14, 11]",2
2,0,"[17, 17, 19]","[13, -17, -19]",2
2,1,"[3, 3, 4]","[-3, 27, -4]",2
2,2,"[23, 20, 26]","[-23, -20, 4]",2
3,0,"[18, 12, 17]","[12, -12, -17]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[21, 20, 23]","[-21, -20, 7]",2
4,0,"[21, 17, 21]","[9, -17, -21]",0
4,1,"[11, 10, 6]","[-11, 20, -6]",0
4,2,"[15, 13, 13]","[-15, -13, 17]",0
5,0,"[25, 20, 22]","[5, -20, -22]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[20, 21, 19]","[-20, -21, 11]",1
6,0,"[22, 20, 23]","[8, -20, -23]",2
6,1,"[4, 4, 5]","[-4, 26, -5]",2
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[6, 5, 5]","[-6, 25, -5]",0
7,2,"[24, 17, 23]","[-24, -17, 7]",0
8,0,"[22, 20, 23]","[8, -20, -23]",2
8,1,"[5, 4, 5]","[-5, 26, -5]",0
8,2,"[15, 12, 18]","[-15, -12, 12]",2
9,0,"[14, 10, 13]","[16, -10, -13]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 12, 12]","[20, -12, -12]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[17, 16, 17]","[-17, -16, 13]",0
1,0,"[17, 14, 16]","[13, -14, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[18, 13, 19]","[-18, -13, 11]",2
2,0,"[17, 17, 19]","[13, -17, -19]",2
2,1,"[3, 3, 4]","[-3, 27, -4]",2
2,2,"[23, 20, 26]","[-23, -20, 4]",2
3,0,"[18, 12, 15]","[12, -12, -15]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[21, 20, 23]","[-21, -20, 7]",2
4,0,"[21, 17, 20]","[9, -17, -20]",0
4,1,"[5, 10, 6]","[-5, 20, -6]",1
4,2,"[15, 13, 13]","[-15, -13, 17]",0
5,0,"[25, 20, 22]","[5, -20, -22]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[20, 21, 19]","[-20, -21, 11]",1
6,0,"[22, 19, 23]","[8, -19, -23]",2
6,1,"[4, 4, 5]","[-4, 26, -5]",2
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[5, 5, 5]","[-5, 25, -5]",0
7,2,"[24, 17, 23]","[-24, -17, 7]",0
8,0,"[22, 20, 23]","[8, -20, -23]",2
8,1,"[5, 4, 5]","[-5, 26, -5]",0
8,2,"[14, 12, 18]","[-14, -12, 12]",2
9,0,"[14, 11, 13]","[16, -11, -13]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 12, 12]","[20, -12, -12]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[16, 17, 17]","[-16, -17, 13]",1
1,0,"[17, 14, 16]","[13, -14, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[18, 13, 19]","[-18, -13, 11]",2
2,0,"[17, 15, 19]","[13, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[23, 19, 25]","[-23, -19, 5]",2
3,0,"[18, 12, 15]","[12, -12, -15]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[22, 20, 23]","[-22, -20, 7]",2
4,0,"[21, 17, 19]","[9, -17, -19]",0
4,1,"[5, 10, 6]","[-5, 20, -6]",1
4,2,"[15, 13, 13]","[-15, -13, 17]",0
5,0,"[25, 19, 22]","[5, -19, -22]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[20, 21, 19]","[-20, -21, 11]",1
6,0,"[22, 19, 23]","[8, -19, -23]",2
6,1,"[4, 4, 5]","[-4, 26, -5]",2
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[5, 5, 5]","[-5, 25, -5]",0
7,2,"[24, 17, 24]","[-24, -17, 6]",0
8,0,"[23, 20, 23]","[7, -20, -23]",0
8,1,"[5, 4, 5]","[-5, 26, -5]",0
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[14, 11, 13]","[16, -11, -13]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 12, 11]","[20, -12, -11]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[17, 16, 17]","[-17, -16, 13]",0
1,0,"[16, 14, 16]","[14, -14, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 13, 19]","[-17, -13, 11]",2
2,0,"[17, 15, 19]","[13, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[22, 19, 25]","[-22, -19, 5]",2
3,0,"[18, 12, 15]","[12, -12, -15]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[21, 20, 22]","[-21, -20, 8]",2
4,0,"[22, 15, 19]","[8, -15, -19]",0
4,1,"[5, 10, 6]","[-5, 20, -6]",1
4,2,"[15, 13, 13]","[-15, -13, 17]",0
5,0,"[25, 20, 22]","[5, -20, -22]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[20, 21, 20]","[-20, -21, 10]",1
6,0,"[23, 19, 23]","[7, -19, -23]",0
6,1,"[4, 4, 5]","[-4, 26, -5]",2
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[5, 5, 5]","[-5, 25, -5]",0
7,2,"[24, 17, 24]","[-24, -17, 6]",0
8,0,"[23, 20, 22]","[7, -20, -22]",0
8,1,"[5, 4, 5]","[-5, 26, -5]",0
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[14, 11, 13]","[16, -11, -13]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 11, 11]","[20, -11, -11]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[17, 17, 17]","[-17, -17, 13]",0
1,0,"[16, 13, 16]","[14, -13, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 13, 19]","[-17, -13, 11]",2
2,0,"[17, 15, 19]","[13, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[22, 19, 24]","[-22, -19, 6]",2
3,0,"[18, 12, 15]","[12, -12, -15]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[22, 21, 22]","[-22, -21, 8]",0
4,0,"[22, 15, 19]","[8, -15, -19]",0
4,1,"[5, 10, 6]","[-5, 20, -6]",1
4,2,"[14, 13, 13]","[-14, -13, 17]",0
5,0,"[26, 20, 22]","[4, -20, -22]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[19, 20, 20]","[-19, -20, 10]",1
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[4, 4, 5]","[-4, 26, -5]",2
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[5, 5, 5]","[-5, 25, -5]",0
7,2,"[23, 17, 24]","[-23, -17, 6]",2
8,0,"[23, 19, 22]","[7, -19, -22]",0
8,1,"[5, 4, 5]","[-5, 26, -5]",0
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[14, 11, 13]","[16, -11, -13]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 11, 11]","[20, -11, -11]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[17, 17, 17]","[-17, -17, 13]",0
1,0,"[16, 13, 16]","[14, -13, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 13, 19]","[-17, -13, 11]",2
2,0,"[17, 15, 19]","[13, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[22, 19, 24]","[-22, -19, 6]",2
3,0,"[18, 12, 15]","[12, -12, -15]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[21, 20, 19]","[-21, -20, 11]",0
4,0,"[22, 15, 18]","[8, -15, -18]",0
4,1,"[5, 10, 6]","[-5, 20, -6]",1
4,2,"[14, 13, 13]","[-14, -13, 17]",0
5,0,"[26, 20, 22]","[4, -20, -22]",0
5,1,"[9, 6, 9]","[-9, 24, -9]",0
5,2,"[19, 20, 20]","[-19, -20, 10]",1
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[4, 4, 5]","[-4, 26, -5]",2
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[23, 17, 24]","[-23, -17, 6]",2
8,0,"[23, 19, 22]","[7, -19, -22]",0
8,1,"[4, 4, 5]","[-4, 26, -5]",2
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[14, 9, 12]","[16, -9, -12]",0
9,1,"[8, 8, 8]","[-8, 22, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 11, 11]","[20, -11, -11]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[18, 17, 17]","[-18, -17, 13]",0
1,0,"[16, 13, 16]","[14, -13, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 13, 19]","[-17, -13, 11]",2
2,0,"[17, 15, 19]","[13, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 19, 24]","[-21, -19, 6]",2
3,0,"[18, 11, 14]","[12, -11, -14]",0
3,1,"[6, 6, 6]","[-6, 24, -6]",0
3,2,"[22, 20, 19]","[-22, -20, 11]",0
4,0,"[22, 14, 18]","[8, -14, -18]",0
4,1,"[5, 10, 6]","[-5, 20, -6]",1
4,2,"[14, 13, 13]","[-14, -13, 17]",0
5,0,"[26, 18, 22]","[4, -18, -22]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 20, 20]","[-19, -20, 10]",1
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[4, 4, 4]","[-4, 26, -4]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[23, 17, 22]","[-23, -17, 8]",0
8,0,"[23, 19, 21]","[7, -19, -21]",0
8,1,"[4, 4, 5]","[-4, 26, -5]",2
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[14, 9, 12]","[16, -9, -12]",0
9,1,"[8, 7, 8]","[-8, 23, -8]",0
9,2,"[5, 5, 7]","[-5, -5, 23]",2
0,0,"[10, 11, 11]","[20, -11, -11]",1
0,1,"[6, 5, 6]","[-6, 25, -6]",0
0,2,"[18, 17, 17]","[-18, -17, 13]",0
1,0,"[16, 13, 16]","[14, -13, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 12, 19]","[-17, -12, 11]",2
2,0,"[17, 15, 19]","[13, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 19, 24]","[-21, -19, 6]",2
3,0,"[18, 11, 14]","[12, -11, -14]",0
3,1,"[6, 5, 6]","[-6, 25, -6]",0
3,2,"[21, 20, 20]","[-21, -20, 10]",0
4,0,"[20, 14, 18]","[10, -14, -18]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[14, 13, 13]","[-14, -13, 17]",0
5,0,"[25, 18, 22]","[5, -18, -22]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 20, 20]","[-19, -20, 10]",1
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[4, 4, 4]","[-4, 26, -4]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[23, 17, 21]","[-23, -17, 9]",0
8,0,"[23, 18, 21]","[7, -18, -21]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[14, 9, 12]","[16, -9, -12]",0
9,1,"[8, 7, 8]","[-8, 23, -8]",0
9,2,"[6, 5, 7]","[-6, -5, 23]",2
0,0,"[10, 11, 10]","[20, -11, -10]",1
0,1,"[6, 5, 6]","[-6, 25, -6]",0
0,2,"[18, 16, 17]","[-18, -16, 13]",0
1,0,"[16, 13, 16]","[14, -13, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 12, 19]","[-17, -12, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 19, 24]","[-21, -19, 6]",2
3,0,"[18, 11, 13]","[12, -11, -13]",0
3,1,"[6, 5, 6]","[-6, 25, -6]",0
3,2,"[21, 20, 21]","[-21, -20, 9]",0
4,0,"[20, 14, 18]","[10, -14, -18]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[14, 13, 13]","[-14, -13, 17]",0
5,0,"[25, 18, 22]","[5, -18, -22]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 20, 20]","[-19, -20, 10]",1
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[4, 4, 4]","[-4, 26, -4]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[23, 17, 22]","[-23, -17, 8]",0
8,0,"[23, 18, 21]","[7, -18, -21]",0
8,1,"[4, 4, 5]","[-4, 26, -5]",2
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[13, 9, 12]","[17, -9, -12]",0
9,1,"[8, 7, 8]","[-8, 23, -8]",0
9,2,"[6, 5, 7]","[-6, -5, 23]",2
0,0,"[10, 11, 10]","[20, -11, -10]",1
0,1,"[6, 5, 6]","[-6, 25, -6]",0
0,2,"[18, 16, 17]","[-18, -16, 13]",0
1,0,"[16, 12, 16]","[14, -12, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 12, 19]","[-17, -12, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 24]","[-21, -18, 6]",2
3,0,"[18, 11, 13]","[12, -11, -13]",0
3,1,"[6, 5, 6]","[-6, 25, -6]",0
3,2,"[21, 19, 21]","[-21, -19, 9]",0
4,0,"[20, 14, 18]","[10, -14, -18]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[14, 13, 13]","[-14, -13, 17]",0
5,0,"[25, 18, 22]","[5, -18, -22]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 20, 20]","[-19, -20, 10]",1
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[4, 4, 4]","[-4, 26, -4]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[21, 17, 21]","[-21, -17, 9]",0
8,0,"[23, 18, 21]","[7, -18, -21]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[13, 9, 12]","[17, -9, -12]",0
9,1,"[8, 7, 8]","[-8, 23, -8]",0
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[10, 11, 9]","[20, -11, -9]",1
0,1,"[6, 6, 6]","[-6, 24, -6]",0
0,2,"[18, 15, 17]","[-18, -15, 13]",0
1,0,"[16, 11, 16]","[14, -11, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 11, 19]","[-17, -11, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 24]","[-21, -18, 6]",2
3,0,"[17, 11, 13]","[13, -11, -13]",0
3,1,"[6, 5, 6]","[-6, 25, -6]",0
3,2,"[21, 19, 21]","[-21, -19, 9]",0
4,0,"[20, 14, 18]","[10, -14, -18]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[14, 13, 13]","[-14, -13, 17]",0
5,0,"[25, 18, 22]","[5, -18, -22]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 20, 20]","[-19, -20, 10]",1
6,0,"[23, 20, 23]","[7, -20, -23]",0
6,1,"[4, 4, 4]","[-4, 26, -4]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
7,1,"[4, 5, 5]","[-4, 25, -5]",1
7,2,"[21, 17, 21]","[-21, -17, 9]",0
8,0,"[23, 17, 21]","[7, -17, -21]",0
8,1,"[4, 4, 4]","[-4, 26, -4]",0
8,2,"[14, 11, 18]","[-14, -11, 12]",2
9,0,"[13, 9, 12]","[17, -9, -12]",0
9,1,"[8, 7, 8]","[-8, 23, -8]",0
9,2,"[6, 6, 6]","[-6, -6, 24]",0
0,0,"[10, 11, 9]","[20, -11, -9]",1
0,1,"[6, 5, 6]","[-6, 25, -6]",0
0,2,"[18, 15, 16]","[-18, -15, 14]",0
1,0,"[16, 11, 16]","[14, -11, -16]",0
1,1,"[4, 4, 4]","[-4, 26, -4]",0
1,2,"[17, 11, 19]","[-17, -11, 11]",2
2,0,"[16, 15, 19]","[14, -15, -19]",2
2,1,"[3, 3, 3]","[-3, 27, -3]",0
2,2,"[21, 18, 23]","[-21, -18, 7]",2
3,0,"[17, 11, 13]","[13, -11, -13]",0
3,1,"[5, 5, 6]","[-5, 25, -6]",2
3,2,"[21, 18, 21]","[-21, -18, 9]",0
4,0,"[20, 14, 18]","[10, -14, -18]",0
4,1,"[5, 6, 5]","[-5, 24, -5]",1
4,2,"[14, 12, 13]","[-14, -12, 17]",0
5,0,"[25, 18, 22]","[5, -18, -22]",0
5,1,"[8, 6, 9]","[-8, 24, -9]",2
5,2,"[19, 19, 20]","[-19, -19, 10]",2
6,0,"[23, 21, 23]","[7, -21, -23]",0
6,1,"[7, 4, 4]","[-7, 26, -4]",0
6,2,"[12, 10, 13]","[-12, -10, 17]",2
7,0,"[8, 7, 10]","[22, -7, -10]",2
